artist_name,gender,country
信 (Shin),Male,TW
Nikolaus Harnoncourt & Concentus musicus Wien,,AT
L'Orchestra Cinematique,,GB
縱貫線 (SUPERBAND),,TW
Happy Kidz Sing-Along Chorus,,
秀蘭瑪雅,Female,TW
楊靜,Female,JP
The Pretenders,,GB
BABYMETAL,,JP
Sakari Oramo,Male,FI
林憶蓮 (Sandy Lam),Female,HK
Snatam Kaur,Female,US
JAZZ CAFÉ,,MX
丁噹 (Della),Female,CN
Hip Hop Luv,,NL
Bullet For My Valentine,,GB
黃偉文 (Wyman Wong),Male,HK
Leo Ieiri (家入レオ),Female,JP
小黑人快樂唱兒歌,Female,HK
Sade,,GB
何潤東,Male,US
PENTAGON,,KR
林海,Male,JP
Mary J. Blige,Female,US
Jesse Perez,Male,US
ゲスの極み乙女。,,JP
Ra.D,Male,KR
Avril Lavigne,Female,CA
王宏恩,Male,TW
彈琴給你聽 / 孩子的音樂夢森林,,CN
Matthew Lien,Male,CA
紅情歌,Male,HU
大自然音樂系列,Female,JP
許仁杰 (Stanly Hsu),Male,TW
Walk Off The Earth,,CA
Adam Jensen,Male,US
Emilie-Claire Barlow,Female,CA
Deadmau5,Male,CA
Jay-Z,Male,US
Liza and Robbie,,JM
Lisa Ono (小野リサ),Female,JP
Im Se Jun,Male,KR
Taste Classical Life,Male,AT
Enya,Female,IE
Shin Hyesung and LYn,,
The Naked And Famous,,NZ
BEAST,,KR
周柏豪 (Pakho Chau),Male,HK
Brian Mcknight,Male,US
Michael Jackson,Male,US
佛教國語課誦系列,Male,HK
阿爾發全體藝人,Male,JP
單戀,Male,US
Danny Brown,Male,US
黃金典藏輯,Male,JP
黃小琥 (Tiger Huang),Female,TW
何潔,Female,CN
Frank Sinatra,Male,US
Rihanna,Female,US
ビーグルクルー,,
V.A.(Mixed & Compiled by Dj JS),Male,CA
Simple Plan,,CA
Alina Baraz & Galimatias,Female,US
Avicii,Male,SE
Silent Siren,,JP
Aerosmith,,US
參劈 (Tri Poets),,FR
Nana Mizuki (水樹奈々),Female,JP
Bilal,Male,US
流行作品鋼琴集,Female,TW
Alex Max Band,Male,US
芝蔴 & 龍眼,,
Meditation,Male,
胡鴻鈞 (Hubert Wu),Male,HK
M.I.B,,KR
Suicide Silence,,US
Bat For Lashes,Female,GB
Mandy Moore,Female,US
林欣彤 (Mag Lam),Female,HK
李明洋,Female,JP
『シティーハンター in Seoul』オリジナル・サウンドトラック,,CA
Itzhak Perlman,Male,US
潑猴,,
iKON,,AU
Smile And Forget The Worried Grass,,US
Bossa Nova,,
Various Artists (Bhangra Remixes),,
Moira Dela Torre,Female,PH
Frederic (フレデリック),,JP
曹雅雯,Female,
幼兒啟蒙成長系列,Male,JP
四分衛 (Quarterback),,
Of Monsters and Men,,IS
Lil Dicky,Male,US
Loreen,Female,SE
滾石三十  青春音樂記事簿,,
U2,,IE
Nat King Cole,Male,US
Stacey Kent,Female,US
KCM,Male,KR
Christoph Eschenbach/Justus Frantz,Male,DE
劉浩龍 (Wilfred Lau),Male,HK
The Wreckers,,
Ronan Keating,Male,IE
John Powell,Male,US
倪安東 (Anthony Neely),Male,US
Meghan Trainor,Female,US
Juzzy Orange Presents Miss Water 汁橙音樂開水小姐,,TW
보미(Apink),,KR
The PB Underground,,GB
Papa Roach,,US
CHARLY BLACK,,GB
Chara,Female,JP
Bee Gees,,GB
男人幫,Male,JP
髙梨真実(小提琴)+松本飛鳥(鋼琴)+堀沢真己(大提琴),Female,JP
Poison,,US
Sweden Laundry,,KR
無限融合樂團 (Timeless Fusion Party),,
最愛廣告101,,US
張清芳 (Stella Chang),Female,TW
Usher,Male,US
yoga,,
Vanilla Ice,Male,US
林依霖,Female,TW
Vitas,,
Nicki Minaj,Female,US
Silence of Pachabel's Canon,Male,US
Ed Sheeran,Male,GB
李健 (Li Jian),Male,CN
ZZ Top,,US
Sarah McLachlan,Female,CA
Rainbow,,GB
游學志,Male,TW
HaKU,Male,SE
Brian,Male,US
TaeTiSeo,,
鄧健泓 (Patrick Tang),Male,HK
Scott Bradlee's Postmodern Jukebox,,US
22K夢想高飛 電視原聲帶,,
衛蘭 (Janice M. Vidal),Female,HK
江志豐,Male,JP
優客李林 (Ukulele),,TW
ryo(supercell) feat. HATSUNE MIKU (ryo(supercell) feat. 初音ミク),Female,JP
Capsule,,JP
Chris Brown,Male,US
Fall Out Boy,,US
新白髮魔女傳,,JP
黑Girl (hei Girl),,TW
曹方,,
mihimaru GT,,JP
The Afters,,JP
Amy Grant,Female,US
Neil Diamond,Male,US
睡眠音楽の巨匠,,JP
Della生活美學系列,Male,HK
溫故知新 Revival,,US
Death Cab for Cutie,,US
聽見下雨的聲音 電影原聲帶,,
約書亞樂團,,TW
Sing Again| Hera Gu OST,Female,NZ
舞力全開,,JP
任家萱 (Selina),Female,TW
Apocalyptica,,FI
Sweet sensation,,GB
Icona Pop,,SE
鄭源,Male,CN
交響情人夢,,JP
millstones,Male,JP
Limp Bizkit,,US
DubVision,,NL
Sisqo,Male,US
Eagles,,US
Falling In Reverse,,US
Three 6 Mafia,,US
Jim Brickman,Male,US
Mili,,JP
陳偉聯,,
Amy Macdonald,Female,GB
Lu1| Cee,Male,DE
鳳飛飛,Female,TW
SAYURI (さユり),Female,JP
Diana Ross & The Supremes,,US
Joe Brooks,Male,US
鄭中基 (Ronald Cheng),Male,HK
La légende du Roi Arthur,,
李沛瑋,Male,HK
Mew,,DK
Lil Mama featuring Chris Brown & T-Pain,Male,US
Ella Eyre,Female,GB
森林狂想曲,Female,JP
Porno Graffitti (ポルノグラフィティ),,JP
Chief Keef,Male,US
IL DIVO,,GB
Pulcino Pio,Male,IT
睡眠音楽のアカデミー,,JP
回音哥,Male,CN
Modern Talking,,DE
Cash Cash,Male,US
Daughtry,,US
noon,Male,PL
飛輪海 (Fahrenheit),,TW
Asking Alexandria,,GB
Mother Goose Club,,
鋼琴饗宴,Female,TW
The Offspring,,US
Tiffany Alvord,Female,US
How Sweet The Sound,,GB
Priscilla Ahn (プリシラ・アーン),Female,US
Architects,,GB
CHAGE and ASKA,,JP
黎明 (Leon Lai),Male,HK
Kill Bill Vol. 2 Original Soundtrack,,US
SZA,Female,US
天使波羅蜜-金榜錄,,JP
Brian Tyler| Robert Lydecker,Male,
Cristina Quesada,Female,ES
New Tribute Kings,,FR
Bow Wow,,GB
Norah Jones,Female,US
Jackie Evancho,Female,US
永邦,Male,JP
[500] Days Of Summer - Music From The Motion Picture,,
Nicolas Zimmermann,Male,DE
閃亮三姊妹,Male,JP
Boxed In,Not applicable,XW
Rag'N'Bone Man,Male,GB
世一文化,Male,JP
DEV,Female,US
SHINee,,KR
Nera,,HR
France Lounge Music,,
Eva Avila,Female,CA
KIDS BOSSA,,
信樂團 (Shin Band),,TW
BT,Male,US
Cinema Café,,MX
李玉剛,Male,CN
黃凱芹 (Christopher Wong),Male,HK
王萊,Female,HK
陳國華．知久光康,Male,JP
Blue Hawaii,,CA
Beyond,,HK
Frank Sinatra and Antonio Carlos Jobim,Male,BR
Dapa Deep,,GB
Pantones,,ES
謝雷,Male,TW
Jeremih,Male,US
박세환,,
RAIN (정지훈),Male,
Musou Band,,US
Silk,,US
WHITE ASH,,GB
Ty Dolla $ign,Male,US
Europe,,SE
Bad Meets Evil,,US
風中奇緣電視原聲帶,,
Bobbie Allen,Female,GB
LP,Non-binary,US
四個朋友(林正/鄭宇伶/劉佳銘/蘭馨),Male,
4MINUTE,,KR
Chelsea Lankes,Female,US
Rake,,US
黃建為,Male,TW
aMEI (張惠妹),Female,TW
音樂繪本系列,Female,JP
Michael Hoppe,Male,GB
六字大明咒 - 國語演唱篇,Not applicable,
George Winston,Male,US
張洪量 (Chang Hung Liang),Male,TW
Garou,Male,CA
Rod Stewart,Male,GB
Jekyll & Hyde,,
Morning Musume (モーニング娘。),,JP
Nathaniel,Male,FR
Django Reinhardt,Male,FR
Wedding Music Experts| Top de Exitos 2016| Dance Hits 2016,,DE
Huh Gak,Male,GB
United Pursuit,,US
Hikaru Utada (宇多田ヒカル),Non-binary,JP
Fourplay,,US
BOYFRIEND,,KR
Bibio,Male,GB
Hwang Chi Yeul,Male,KR
麻花捲怪獸 (Twisted Donut Monsters),,US
J Hard,Female,GB
Anastacia,Female,US
Maroon 5,,US
寶寶DoReMi系列,Female,HK
Elly Ameling/Dame Janet Baker/Robert Tear/Dietrich Fischer-Dieskau/Choir Of King's College| Cambridge/Academy Of St Martin-In-The-Fields/Sir Philip Ledger,,GB
J-Live,Female,GB
pote (ぽて),,JP
Night Fever Song Best,,
my little airport,,HK
Charlie Parker,Male,US
吳奇隆 (Nicholas Wu),Male,TW
李聖傑 (Sam Lee),Male,GB
Sean Paul,Male,JM
Jorge Rossy,Male,ES
Broods,,NZ
Kenneth Kuo,,
李依瑾,Male,HK
道教閩南語課誦系列,,JP
Matt Elliott,Male,US
Mr.,,US
Victoria Beckham,Female,GB
Jason Derulo,Male,US
MACO,Female,JP
Elysian Fields,,US
楊曉,Female,HK
Havana Brown,Male,US
Alicia Keys,Female,US
Yvonne Catterfeld,Female,DE
火星寶寶,Female,HK
Bossa Nora Of The Aegean Se,,GR
2006 來電答鈴國排行總冠軍,Female,
Actual Sound New Factory,,SE
Itsuki Hiroshi,Male,JP
Keane,,GB
globe,,JP
Marilyn Manson,,US
阿吉仔,Male,TW
Pat Metheny Group,,US
XOLO Island,Male,US
Green Day,,US
Olivia Newton-John,Female,AU
Hannah Montana Soundtrack,Female,US
Hannah Trigwell,Female,GB
주비 (써니힐),,KR
毛鵬懿 (Mao),,
陶晶瑩 (Matilda Tao),Female,TW
J-Euro Non-Stop Best,,FR
Enrique Iglesias,Male,ES
Thelonious Monk,Male,US
Shinedown,,US
Blink-182,,US
Laurel Music,,
郭曉曉,Female,TW
EMI《國》,Male,HK
Radiohead,,GB
戴愛玲 (Ailing Tai),Female,TW
小鳳鳳,Female,HK
Train,,US
Chantay Savage,Female,US
Slipknot,,US
古典名曲點播100首,Male,JP
Kehlani,Non-binary,US
American Lullaby,,BR
Sungha Jung,Male,KR
關正傑 (Michael Kwan),Male,HK
Brian Eno,Male,GB
Anne Murray,Female,CA
Sayaka Shionoya (塩ノ谷早耶香),Female,JP
李碧華,Female,TW
Unsuku Ke (桂銀淑),Female,KR
God Is An Astronaut,,IE
Cool - Funk,,GB
Yoga Music Guru,Male,GB
張宇 (Phil Chang),Male,TW
黃崇旭 (Witness huang),Male,CN
Yuikaori (ゆいかおり),,JP
Hoshino Gen (星野源),Male,JP
Jennifer,Female,US
STARS,,CA
Anthem Mixed Up,,NL
Inna,Female,RO
東嘉娛樂歌曲精選輯,,JP
HUMBERT HUMBERT,,ES
Sung Si Kyung,Male,KR
羅百吉 (Jerry Lo),Male,
H.O.T.,,US
Seven Lions,Male,US
Electric Kingdom,Male,US
Laura Pausini,Female,IT
Benjamin,Male,GB
Bill Evans,Male,US
Snail's House,Male,JP
JUNHO (From 2PM),Male,KR
Coffee Boy,Male,US
Mind Over Matter,,DE
夏國星+林玉英,Male,JP
18禁不禁影音全記錄,,TW
小賤,,CN
Snow Patrol,,GB
DJ Striden,Male,US
Amos Lee,Male,US
吳宗憲 (Jacky Wu),Male,TW
Her Space Holiday,Male,US
Kenichi Kamio (神尾憲一),Male,JP
Ronald Isley,Male,US
O-ZONE,,MD
Masquerader,,GB
巨星精選,Male,HK
Seafret,,GB
おさむらいさん,Male,JP
Babyshambles,,GB
50 Best Relaxing Classics,,JP
Topp Dogg,Male,US
Kian Egan,Male,IE
粉紅噪音 (Pink Noise),,TW
Boyzone,,IE
Chakra Lounge - No Noise,Not applicable,
巨星系列,Male,HK
Heimkind,,
2Pac,Male,US
Riccardo Muti/Philadelphia Orchestra,Male,IT
PnB Rock,Male,US
劉愷威 (Hawick Lau),Male,HK
M.C the Max,,KR
世界電影一百年紀念,,JP
Chip,,GB
Pentatonix,,US
翁梓銘,Male,CN
恆春兮工商服務,,TW
范瑋琪 (Christine Fan),Female,TW
FIESTAR,,KR
Crown The Empire,,US
A Fine Frenzy,Female,US
斉藤和義,Male,JP
Duran Duran,,GB
Tokio Hotel,,DE
Mice Parade,Male,US
2PM,,KR
Seong-Jin Cho,Male,KR
Robert Casadesus,Male,FR
Jazz to Soul,,
Jacob Forever,Male,CU
Dance Bomb,,US
Ayaka Hirahara (平原綾香),Female,JP
Night Fever High Song,,US
Country Superstars Biggest Hits (3 Pak),,US
K-Poppers,Female,GB
Asian Zen Spa Music Meditation,,
Bastille,,GB
Various,,
Billy Holiday,Female,US
林瓊瓏,Male,TW
Jazz in The Lobby Bar,,US
Kenichi Suzumura (鈴村健一),Male,JP
Christina Milian,Female,US
The Notorious B.I.G.,Male,US
India.Arie,Female,US
何瑞康 (RayKang),,
純愛年代,Male,JP
Zumba Fitness,,
Project 46,,CA
路壹 (Lu1),,
Wintergatan,,SE
北乃きい,Female,JP
Sammy Adams feat. B.o.B,Male,US
VA韓樂合輯,Female,JP
Ben DJ & Chris Willis,Male,US
仙劍奇俠傳 電玩原聲帶,,CN
天下霸唱+禦定六壬,Female,JP
Blue Mitchell,Female,CA
劉偉仁,Male,TW
Don Williams,Male,US
許廷鏗 (Alfred Hui),Male,HK
Ducktails,Male,US
蔣卓嘉 (GJ),Male,JP
HyunA,Female,KR
玖壹壹,,TW
葛仲珊 (MISS KO),Female,US
Jonas Blue,Male,GB
I.O.I,,KR
徐佳瑩 (Lala Hsu),Female,TW
Sleepy,,FI
LunchMoney Lewis,Male,US
Ariana Grande,Female,US
鹿晗,Male,CN
2016 Billboard Masters,Male,CA
Hardwell| Jay Sean,Male,GB
Shakira,Female,CO
張秀卿,Female,TW
Joe Hisaishi (久石譲),Male,JP
SpeXial,,TW
SIGMA,,GB
Swedish House Mafia,,SE
田馥甄 (Hebe),Female,TW
歐陽菲菲,Female,TW
Hideaki Tokunaga (德永英明),Male,JP
Brandon Beal,Male,US
黃乙玲,Female,TW
Melody Gardot,Female,US
Popu Lady,Female,US
16個夏天 電視原聲帶,,
EXO,,KR
華人碉堡音樂帝國,,JP
林慧萍 (Monique Lin),Female,TW
Tuxedo,,US
萬芳,Female,TW
AAA,,JP
ANNA TSUCHIYA inspi' NANA (BLACK STONES) OLIVIA inspi' REIRA (TRAPNEST),Female,JP
Ellie Goulding,Female,GB
徐譽滕,Male,CN
夜貓組 (Leo王+春艷),Male,TW
Rachael Yamagata,Female,US
alt-J,Female,GB
螢火蟲,Female,JP
海鳴威 (Ocean),Male,CN
葉璦菱,Female,TW
DJ Luke Nasty,,
八十八顆芭樂籽 (88 balaz),,TW
吳兆南相聲劇藝社,,TW
Laura Fygi,Female,NL
HENRY (Super Junior-M),,KR
Daniela Andrade,Female,CA
Yoga Waheguru,,
VROMANCE,,KR
10cm,,KR
Gustavo Dudamel| Wiener Philharmoniker,,AT
唱唱跳跳學兒歌系列,,
twenty one pilots,,US
doriko feat. Hatsune Miku,Female,JP
Gloriana,,
南拳媽媽,,TW
BTOB,,KR
李琦,Male,CN
B.A.P,,DE
Craig Armstrong,Male,US
Dream5,,JP
Le Jardin Secret,,
Disney Princess: The Ultimate Song Collection,,BE
夜店狂熱(辣舞派對Sexy Party),,CN
許嵩,Male,CN
Gabriella Cilmi,Female,AU
Voices From The FIFA World Cup,,
生日快樂,Male,JP
Ummet Ozcan,Male,NL
Ryo Yoshimata,Male,JP
杜德偉 (Alex To),Male,HK
Apollo Brown| Skyzoo,Male,US
潘廣益,Male,JP
t.A.T.u.,,RU
同恩,Female,TW
BØRNS,Male,US
寫手 (The Writers),,US
Jessie J,Female,GB
Yu Takahashi (高橋優),,
Pay money To my Pain [P.T.P],Male,GB
我的寶貝四千金 電視原聲帶,,
譚嘉儀 (Kayee Tam),Female,HK
The Radio Dept.,,SE
2015網路下載冠軍全集,Female,JP
Mrs. GREEN APPLE,,JP
John Williams,Male,US
方瑞娥,Female,JP
α波童話音樂盒系列,,JP
蜜雪薇琪 (Michelle & Vickie),,
Aqua,,DK
Martika,Female,US
方阡翊,Female,JP
舞曲大閱兵,,JP
SISTAR,,KR
Maggie Rogers,Male,US
Anders Nilsen,Male,NO
May J.,Female,GB
陳嘉樺 (Ella Chen),Female,TW
Lissie,Female,US
<失去你的那一天>電視原聲帶,,
郭蘅祈 (Kwok Chi),Male,TW
OB OBrien,,
Us The Duo,,US
謝金燕 (Jeannie Hsieh),Female,TW
FUNKY MONKEY BABYS,,JP
譚維維,Female,CN
FS (Fuying & Sam),,US
美味的想念 電視原聲帶,,
LCD Soundsystem,,US
N.O.B.U!!!,,US
MISIA,Female,JP
劉明峰,Female,JP
Clean Bandit,,GB
Michael Giacchino,Male,US
Basic Element,,SE
TVXQ!,,
Megan Nicole,Female,DE
INFINITE,,KR
世紀台語精選,Male,JP
伍家輝,Male,MY
戴曉君,Female,TW
Tim McGraw,Male,US
High School Musical Original Soundtrack,,
妙蓮華自在梵唄組,Female,HK
Street Dance,,US
WHITE JAM,,US
DAY6,,KR
De La Soul,,US
林育羣  (小胖),,TW
DJ Katch,Male,GB
Mischa Maisky,Male,LV
Ketsumeishi (ケツメイシ),,JP
古巨基 & 容祖兒 (Leo Ku + Joey Yung),Female,HK
D-Unit,Male,US
Rita Ora,Female,GB
Mariah Carey,Female,US
Santana,,US
古箏讚佛曲,Male,JP
Tom Chaplin,Male,GB
Breaking Benjamin,,US
Hitomi Shimatani (島谷ひとみ),Female,JP
Jessica Mauboy,Female,AU
土岐麻子,Female,JP
Ella Fitzgerald,Female,US
聶琳,,TW
Original Motion Pictures Score of The Century,,
Haiou Zhang,Male,DE
Blue,,US
Toto,,US
吳志寧,Male,JP
Hayley Westenra,Female,NZ
Gorillaz,,GB
Half Moon Run,,CA
Tinashe,Female,US
SAVINA & DRONES,Female,KR
Chic,,US
李建復,Male,TW
Hitoto Yo (一青窈),Female,JP
Maître Gims,Male,FR
Jay Park,,US
Seo In Guk,Male,KR
Billboard Masters,Not applicable,XW
Nina Kristin,Female,US
楊千嬅 (Miriam Yeung),Female,HK
AJ Tracey,Male,GB
林志玲,Male,JP
林強 (Lim Giong),Male,TW
Peter I. Tschaikovsky,Not applicable,XW
T-Pain,Male,US
Bossa Nova Beauty,,
JUJU,Female,JP
Nana Mouskouri,Female,GR
周覓 (ZHOUMI),Male,CN
Barry Manilow,Male,US
辛龍 (Shin Lung),Male,TW
江羚瑜,Female,HK
Jay Sean,Male,GB
w-inds.,,JP
洪百慧,Female,HK
EXID,,KR
Luciano Pavarotti,Male,IT
Smokie,,GB
Carpenters,,US
Classics for Mommy and Baby,Male,
大悲咒+六字大明咒+南無觀世音菩薩,,
Damien Rice,Male,IE
Driftmoon,Male,CZ
Jesse McCartney,Male,GB
余天,Male,TW
Whitechapel,,US
GARNiDELiA,,JP
Haley Reinhart,Female,US
阿龍正罡,Male,JP
一綾,Male,JP
單色淩,,
Lower Dens,,US
丘丘合唱團,,TW
MØ,Female,DK
BoA,Female,KR
陳粒 (Chen Li),Female,CN
铃木常吉,Male,JP
陳小雲,Female,TW
Ne-Yo,Male,US
Chillout|Relaxing Instrumental Jazz Academy|Relaxing Instrumental Jazz Ensemble,,
박지섭,Male,KR
清塚信也,Male,JP
Future,Male,US
Sugo Music Artists,,
自由發揮 (One Two Free),,DK
歡歡喜喜迎新年系列,Female,CN
GOT7,,KR
強辯之[終極三國]三國鼎立SUPER大鬥陣,Male,HK
Betty Who,,GB
周華健 (Emil Chau),Male,TW
Gang Of Four,,GB
Kasabian,,GB
Sleeping With Sirens,,US
Dave Koz,Male,US
Cellist Yesle,Male,
Andrew Rayel,Male,MD
TLC,,US
段千尋,,
Tonia| the Beat,,GB
荒山亮 (Ric Jan),Male,DE
天炫男孩 (Tension),,TW
心靈SPA音樂系列,Female,JP
Michele Bravi,Male,IT
N.Flying,,KR
I See Stars,,US
Richard Parkers,,NL
Teen Top,,US
弦子,Female,JP
郭書瑤 (Yao Yao),,
TJR,Male,US
Maksim,Male,HR
The Best Collection,,
Big Sean,Male,US
蕭孋珠,Female,TW
Moulin rouge,,SI
Bruno Mars,Male,US
Karaoke Pro,Male,US
房祖名 (Jaycee),Male,HK
向蕙玲,,JP
Music for Babies,Other,US
全素妍,,JP
Frederic Chopin,Male,PL
陳瑞,Male,HK
音樂紓壓進階版‧自律神經全方位調節系列,,KR
黃妃,Female,TW
Tonight Alive,,AU
偷心大聖PS男 電視原聲帶,,
Benedikt Jahnel Trio,,
彭羚 (Cass Phang),Female,HK
Harry Nilsson,Male,US
Pendulum,,AU
Cha| Ji Yeon X LDN Noise,,
Sabine Meyer/Staatskapelle Dresden/Hans Vonk,,DE
Eluveitie,,CH
Osamu Miyaji (宮路オサム),Male,JP
Piano Jazz Masters,,
Diana Vickers,Female,GB
翼勢力 (Eastyle),,
WHYNOT,,
The Walking Dead (AMC’s Original Soundtrack – Vol. 1),,IE
로코베리| 손호준,Male,KR
Jamie Cullum,Male,GB
Texas,,GB
Girl's Day,Female,US
Anjulie,Female,CA
Tina Turner,Female,CH
Robin Thicke,Male,US
李哲藝+林天吉+歐陽慧儒三重奏,,GB
Gloria Estefan,Female,US
日本動畫名曲集--波妞的遊園地,,JP
自然的聲音,Female,JP
Alex Turner,Female,CH
Jan A.P. Kaczmarek,Male,PL
Phoebe Ryan,Male,US
C-Trox,Male,FR
黃美珍 (Jane Huang),Female,TW
勝嶼,Male,JP
趙詠華 (Cyndi Chaw),Female,TW
金志文,Male,CN
DISH//,,US
Jake Miller,Male,US
the brilliant green,,JP
Kungs,Male,FR
2006 KTV點唱精選西洋總排行,,
Neumeyer Consort,,DE
小蟲,Male,TW
SKULL,,IT
林峯 (Raymond Lam),Male,HK
Tyga,Male,US
楊培安 (Roger Yang),Male,TW
Paolo Buonvino| Richard Clayderman & Michael Bolton,Male,FR
周蕙,Female,TW
ViViD,,JP
Yozoh| Jae Il Jung,Male,KR
Victorious  Cast feat. Victoria Justice,Female,US
Cars - Original Soundtrack,,IE
chelmico| Mikeneko Homeless (chelmico| Mikeneko Homeless),,JP
Melanie Martinez,,US
S.d.r. Ensamble,,CO
INFINITE F,Male,AT
Steerner| Tobu,Male,LV
歐陽娜娜,Female,TW
Love Songs In Cafe,Not applicable,XW
Dead By Sunrise,,US
Blondie,,US
張燕清,Male,TW
Moonbeam,,RU
千昌夫,Male,JP
Dios/シグナルP feat. 鏡音リン・鏡音レン・GUMI・初音ミク・巡音ルカ・KAITO,Female,
汪東城 (Jiro Wang),Male,TW
The Saturdays,,GB
O3ohn,Male,KR
林瑪黛,,TW
Krewella,,US
Baby Music,,
AnJu,Female,US
Matador,Male,IE
Yuya Matｓushita (松下優也),Male,JP
MC Sniper,,FR
風格童星組合,Male,TW
祁隆+容舒,Female,HK
Panini Brunch,,GB
Eun Soo Kim,Male,MY
Keith Urban,Male,AU
Flamenco Guitar Masters,,US
Feed Me & Crystal Fighters,,GB
As One,Male,GB
The Cool Kids,,US
Doyle Dykes,Male,US
Relax Deeply 2,,NL
Valentine's Day OST,Male,DE
Fritz Kalkbrenner,Male,DE
Hypnosemusik,,
The White Love,,US
新和兒童樂隊合唱團,,TW
梁心頤 (Lara),Female,US
吉馬台語排行榜,Male,JP
Panic! At The Disco,,US
Piotr Szewczyk,,
王森地,Female,HK
Base Ball Bear (ベースボールベアー),,JP
白色之戀鋼琴演奏,Female,TW
Strawberry Love,,US
Soul'd Out (ソウルドアウト),,JP
CHEMISTRY,,JP
The Corrs,,IE
John Lennon,Male,GB
SNH48,,CN
Aaliyah,Female,US
Ricky Martin,Male,PR
Jain,Female,FR
拷秋勤,,TW
Matt Brewer| Tyshawn Sorey,Male,US
Jason Chen & Megan Nicole,Female,US
RIVRS,,
后樂團,,TW
一步樂團,Male,JP
MAN WITH A MISSION,,JP
NxWorries,,US
Della心靈換季音樂,Female,JP
El Condor Pasa,,
冷漠,Male,CN
Lee Dong Gun,Male,KR
弦琴雅室-鋼琴小品集,Female,TW
Albany Symphony Orchestra,,GB
Hanako Oku (奥 華子),Female,JP
Five Guys Named Moe: Original Broadway Cast Recording,,CA
Les Parfums de Paris,,FR
Selena Gomez & The Scene,,US
Original,,JP
春妹,Male,JP
Smooth Jazz Chill Out Lounge,,
2DEN,,
100 Best Children's Classics,,JP
Hwaii,,
Original London Cast & Andrew Lloyd Webber,Male,GB
Jan Lenselink| Noortje van Middelkoop,Female,NL
Leigh Nash,Female,US
Patti Smith,Female,US
KEYTALK,,JP
The Crystal Method,,US
Gary Moore,Male,GB
Sowelu,Female,JP
Sigma,,GB
Christina Aguilera,Female,US
Xzibit,Male,US
Late Night Alumni,,US
潘瑋柏 (Will Pan),Male,TW
Lionel Richie,Male,US
Seul Ong,,
Rhye,,US
元冠,Male,JP
Greg Howlett,Male,GB
陳妍希 (Michelle Chen),Female,TW
Viento Smith,Male,US
Montana of 300,Male,US
Softly,,JP
唐儷,Female,CN
Sleepless Salsa In Cuba,Male,GB
The Chemical Brothers,,GB
Honne,,GB
Lauren Daigle,Female,US
Post Malone,Male,US
Crystal Kay,Female,JP
The Harmony Group,,
癒し音,Female,JP
Happy Baby,Not applicable,XW
Natural White Noise for Sleep| Relaxation| Spa and Healing,,
Sarah Connor,Female,DE
Ibiza Dance Party| Ultimate Dance Hits| Billboard Top 100 Hits,,
Exile,,JP
「女人30情定水舞間」電視原聲帶,,JP
Lea Michele,Female,US
Sam Levine,Male,US
趙傳,Male,TW
Berry,Male,US
Alsfelder Vokalensemble Bremen| Wolfgang Helbich,,DE
Tycho,Male,US
Chakra Meditation Balancing,,GB
Floating Points,Male,GB
The 500 Series,,US
Stevie Wonder,Male,US
Ramda,Female,KR
Sly & The Family Stone,,US
Maho Syoujo Madoka Magika Music Collection,Male,GB
Bananarama,,GB
BURNOUT SYNDROMES,,JP
KPM《沙發音樂》,Female,JP
李欣頻,Male,HK
法式多情香頌,Male,JP
Bis-Bossa Nova - Um Banquinho E Um Violao,Male,CH
Foo Fighters,,US
Alexis Weissenberg,Male,BG
草地人樂團 (The Locals),,
摩登電音,Female,JP
傅宇昊 (Dave Eng-Hoo Poh),Male,US
Toni Braxton,Female,US
Eric Johnson,Male,US
許哲珮 (Peggy Hsu),Female,TW
Piano Love Songs,,
Brad Paisley,Male,US
Paul Anka,Male,CA
High School Musical Cast,,
小豆芽,,
℃-ute,,JP
神魔之塔 (Tower of Saviors),,US
CLC,,KR
Bob Marley And The Wailers,,JM
Austin Mahone,Male,US
Elisabeth Schwarzkopf,Female,DE
Warpaint,,US
Gorky's Zygotic Mynci,,GB
Astor Piazzolla,Male,AR
ANGERME (アンジュルム),,JP
張惠春 (Saya),Female,TW
9호선 환승역,,
陳淑萍,Male,JP
Aaron Ambrose feat. Paulina,Female,
Al Stewart,Male,GB
Jessie Ware,Female,GB
Gonzalo Rubalcaba,Male,CU
朱可昀,Female,JP
Black Veil Brides,,US
Beastie Boys,,US
Cher Lloyd,Female,GB
Tobtok,,US
龍飄飄| 羅賓,,
Yui Horie (堀江由衣),Female,JP
金韻獎,Female,HK
Conrad Sewell,Male,AU
Otto Knows,Male,SE
Sentimental Classics,Not applicable,XW
輕鬆玩樂團 (relax-One),,
Sophie Ellis-Bextor,Female,GB
吳申梅 (Gigi Wu),Male,IT
Flume,Male,AU
莫斯科新愛樂交響樂團,,CN
London Grammar,,GB
Spa & Spa,,
Jacqueline Du Pre,Female,GB
Polica,,US
Violines De Pego,,
Christian Lalama| Vivian Hicks,Female,
Various Artists (Pakistani Film Soundtrack),,
Florida Georgia Line,,US
DJ Panico,,IT
The Electriceels,,GB
Jayme Dee,Female,US
The Click Five,,US
Antonio Vivaldi,Male,IT
The Strokes,,US
Elton John,Male,GB
톨게이트,,
Alan Jackson,Male,US
Dora The Explorer,Female,US
Desiigner,Male,US
Gun,,GB
KDrew,Male,US
